anmeldung_id;teilnehmer_id;programmpunkt_id;anmeldezeitpunkt;status
AN-005954;TN-00499;PP-1-013;2026-01-05T07:40:13;bestätigt
AN-005955;TN-00499;PP-1-014;2026-01-07T03:50:13;bestätigt
AN-005956;TN-00499;PP-2-023;2026-01-07T21:41:13;bestätigt
AN-005957;TN-00499;PP-2-024;2026-01-06T22:32:13;bestätigt
AN-005958;TN-00499;PP-2-028;2026-01-05T15:33:13;bestätigt
AN-005959;TN-00499;PP-2-039;2026-01-04T05:47:13;bestätigt
AN-005960;TN-00499;PP-2-048;2026-01-07T06:09:13;bestätigt
AN-005961;TN-00499;PP-2-049;2026-01-05T03:05:13;bestätigt
AN-005962;TN-00499;PP-2-051;2026-01-07T09:37:13;bestätigt
AN-005963;TN-00500;PP-1-001;2025-11-17T18:43:59;bestätigt
AN-005964;TN-00500;PP-1-005;2025-11-17T19:20:59;bestätigt
AN-005965;TN-00500;PP-1-007;2025-11-15T12:48:59;bestätigt
AN-005966;TN-00500;PP-1-010;2025-11-17T05:45:59;bestätigt
AN-005967;TN-00500;PP-1-011;2025-11-18T05:23:59;bestätigt
AN-005968;TN-00500;PP-1-013;2025-11-17T16:46:59;bestätigt
AN-005969;TN-00500;PP-1-018;2025-11-17T19:58:59;bestätigt
AN-005970;TN-00500;PP-1-019;2025-11-14T06:38:59;bestätigt
AN-005971;TN-00500;PP-1-022;2025-11-16T20:25:59;bestätigt
AN-005972;TN-00500;PP-2-023;2025-11-15T11:20:59;bestätigt
AN-005973;TN-00500;PP-2-027;2025-11-18T09:38:59;bestätigt
AN-005974;TN-00500;PP-2-030;2025-11-15T20:16:59;bestätigt
AN-005975;TN-00500;PP-2-031;2025-11-16T10:27:59;bestätigt
AN-005976;TN-00500;PP-2-037;2025-11-18T00:51:59;bestätigt
AN-005977;TN-00500;PP-2-043;2025-11-16T14:38:59;bestätigt
AN-005978;TN-00500;PP-2-045;2025-11-17T16:34:59;bestätigt
AN-005979;TN-00500;PP-3-059;2025-11-15T12:06:59;bestätigt
AN-005980;TN-00500;PP-3-060;2025-11-17T10:32:59;bestätigt
AN-005981;TN-00501;PP-1-001;2026-01-11T04:55:30;bestätigt
AN-005982;TN-00501;PP-1-007;2026-01-11T12:52:30;bestätigt
AN-005983;TN-00501;PP-1-008;2026-01-12T12:01:30;bestätigt
AN-005984;TN-00501;PP-1-010;2026-01-12T04:19:30;bestätigt
AN-005985;TN-00501;PP-1-013;2026-01-11T12:16:30;bestätigt
AN-005986;TN-00501;PP-1-015;2026-01-11T09:10:30;bestätigt
AN-005987;TN-00501;PP-1-018;2026-01-12T06:39:30;bestätigt
AN-005988;TN-00501;PP-1-022;2026-01-12T05:29:30;bestätigt
AN-005989;TN-00501;PP-2-031;2026-01-11T10:52:30;bestätigt
AN-005990;TN-00501;PP-2-039;2026-01-11T06:31:30;bestätigt
AN-005991;TN-00501;PP-2-050;2026-01-12T15:27:30;bestätigt
AN-005992;TN-00501;PP-2-052;2026-01-12T05:37:30;bestätigt
AN-005993;TN-00501;PP-2-053;2026-01-12T10:28:30;bestätigt
AN-005994;TN-00502;PP-1-002;2025-10-25T20:04:39;bestätigt
AN-005995;TN-00502;PP-1-012;2025-10-26T16:45:39;bestätigt
AN-005996;TN-00502;PP-1-013;2025-10-26T07:50:39;bestätigt
AN-005997;TN-00502;PP-1-017;2025-10-24T00:55:39;bestätigt
AN-005998;TN-00502;PP-1-018;2025-10-23T20:23:39;bestätigt
AN-005999;TN-00502;PP-1-021;2025-10-24T17:01:39;bestätigt
AN-006000;TN-00502;PP-2-035;2025-10-28T03:25:39;bestätigt
AN-006001;TN-00502;PP-2-036;2025-10-26T07:37:39;bestätigt
AN-006002;TN-00502;PP-2-038;2025-10-27T04:13:39;bestätigt
AN-006003;TN-00502;PP-2-039;2025-10-25T13:18:39;bestätigt
AN-006004;TN-00502;PP-2-042;2025-10-24T17:12:39;bestätigt
AN-006005;TN-00502;PP-2-047;2025-10-25T15:19:39;bestätigt
AN-006006;TN-00502;PP-2-048;2025-10-28T05:50:39;bestätigt
AN-006007;TN-00502;PP-2-055;2025-10-28T15:34:39;bestätigt
AN-006008;TN-00503;PP-1-003;2025-11-02T12:00:35;bestätigt
AN-006009;TN-00503;PP-1-004;2025-11-05T00:15:35;bestätigt
AN-006010;TN-00503;PP-1-006;2025-11-02T04:43:35;bestätigt
AN-006011;TN-00503;PP-1-007;2025-11-03T06:55:35;bestätigt
AN-006012;TN-00503;PP-1-008;2025-11-02T21:04:35;bestätigt
AN-006013;TN-00503;PP-1-009;2025-11-04T07:44:35;bestätigt
AN-006014;TN-00503;PP-1-012;2025-11-04T23:21:35;bestätigt
AN-006015;TN-00503;PP-1-013;2025-11-03T09:46:35;bestätigt
AN-006016;TN-00503;PP-2-023;2025-11-04T10:03:35;bestätigt
AN-006017;TN-00503;PP-2-038;2025-11-02T06:22:35;bestätigt
AN-006018;TN-00503;PP-2-045;2025-11-05T02:38:35;bestätigt
AN-006019;TN-00503;PP-2-049;2025-11-02T19:59:35;bestätigt
AN-006020;TN-00503;PP-3-058;2025-11-05T23:34:35;bestätigt
AN-006021;TN-00503;PP-3-059;2025-11-03T08:25:35;bestätigt
AN-006022;TN-00503;PP-3-060;2025-11-03T12:59:35;storniert
AN-006023;TN-00504;PP-1-001;2025-09-10T13:26:07;bestätigt
AN-006024;TN-00504;PP-1-014;2025-09-10T05:54:07;bestätigt
AN-006025;TN-00504;PP-1-017;2025-09-09T13:45:07;storniert
AN-006026;TN-00504;PP-1-020;2025-09-08T22:19:07;bestätigt
AN-006027;TN-00504;PP-1-021;2025-09-10T11:56:07;bestätigt
AN-006028;TN-00504;PP-2-023;2025-09-10T20:46:07;bestätigt
AN-006029;TN-00504;PP-2-025;2025-09-06T20:02:07;bestätigt
AN-006030;TN-00504;PP-2-030;2025-09-09T08:27:07;bestätigt
AN-006031;TN-00504;PP-2-031;2025-09-06T08:01:07;bestätigt
AN-006032;TN-00504;PP-2-032;2025-09-07T11:57:07;bestätigt
AN-006033;TN-00504;PP-2-037;2025-09-09T09:16:07;bestätigt
AN-006034;TN-00504;PP-2-038;2025-09-08T15:21:07;bestätigt
AN-006035;TN-00504;PP-2-046;2025-09-06T06:17:07;bestätigt
AN-006036;TN-00504;PP-2-048;2025-09-07T22:01:07;bestätigt
AN-006037;TN-00504;PP-2-051;2025-09-09T14:50:07;bestätigt
AN-006038;TN-00504;PP-2-053;2025-09-07T13:20:07;bestätigt
AN-006039;TN-00504;PP-2-055;2025-09-08T16:25:07;bestätigt
AN-006040;TN-00505;PP-1-003;2026-01-09T12:28:14;bestätigt
AN-006041;TN-00505;PP-1-004;2026-01-09T11:24:14;bestätigt
AN-006042;TN-00505;PP-1-008;2026-01-06T23:07:14;bestätigt
AN-006043;TN-00505;PP-1-010;2026-01-10T14:29:14;storniert
AN-006044;TN-00505;PP-1-012;2026-01-08T11:43:14;bestätigt
AN-006045;TN-00505;PP-1-015;2026-01-09T02:07:14;bestätigt
AN-006046;TN-00505;PP-1-018;2026-01-08T23:50:14;bestätigt
AN-006047;TN-00505;PP-2-031;2026-01-09T17:46:14;bestätigt
AN-006048;TN-00505;PP-2-035;2026-01-07T11:42:14;bestätigt
AN-006049;TN-00505;PP-2-036;2026-01-11T00:51:14;bestätigt
AN-006050;TN-00505;PP-2-045;2026-01-07T20:26:14;bestätigt
AN-006051;TN-00505;PP-2-048;2026-01-08T17:55:14;bestätigt
AN-006052;TN-00505;PP-2-054;2026-01-08T05:29:14;bestätigt
AN-006053;TN-00505;PP-3-057;2026-01-09T09:19:14;bestätigt
AN-006054;TN-00505;PP-3-058;2026-01-10T06:25:14;bestätigt
AN-006055;TN-00505;PP-3-059;2026-01-08T03:40:14;bestätigt
AN-006056;TN-00505;PP-3-060;2026-01-08T02:11:14;bestätigt
AN-006057;TN-00506;PP-1-006;2025-12-01T10:14:03;bestätigt
AN-006058;TN-00506;PP-1-011;2025-12-01T15:48:03;bestätigt
AN-006059;TN-00506;PP-1-017;2025-11-30T14:57:03;bestätigt
AN-006060;TN-00506;PP-2-029;2025-12-03T00:24:03;bestätigt
AN-006061;TN-00506;PP-2-037;2025-12-02T13:01:03;bestätigt
AN-006062;TN-00506;PP-2-040;2025-12-02T21:48:03;bestätigt
AN-006063;TN-00506;PP-2-044;2025-11-29T18:12:03;storniert
AN-006064;TN-00506;PP-2-047;2025-11-29T02:55:03;bestätigt
AN-006065;TN-00506;PP-2-052;2025-11-30T16:08:03;bestätigt
AN-006066;TN-00506;PP-2-055;2025-11-30T22:58:03;bestätigt
AN-006067;TN-00506;PP-3-056;2025-11-30T01:44:03;bestätigt
AN-006068;TN-00506;PP-3-058;2025-12-01T14:05:03;bestätigt
AN-006069;TN-00506;PP-3-059;2025-11-29T00:04:03;bestätigt
AN-006070;TN-00506;PP-3-060;2025-12-01T11:02:03;bestätigt
AN-006071;TN-00507;PP-2-035;2025-11-14T19:11:21;bestätigt
AN-006072;TN-00507;PP-2-039;2025-11-16T11:50:21;storniert
AN-006073;TN-00507;PP-2-043;2025-11-18T04:28:21;bestätigt
AN-006074;TN-00507;PP-2-044;2025-11-18T02:02:21;bestätigt
AN-006075;TN-00507;PP-2-046;2025-11-19T03:13:21;bestätigt
AN-006076;TN-00507;PP-2-048;2025-11-14T17:57:21;bestätigt
AN-006077;TN-00507;PP-2-052;2025-11-18T06:58:21;bestätigt
AN-006078;TN-00507;PP-2-055;2025-11-17T07:04:21;bestätigt
AN-006079;TN-00507;PP-3-059;2025-11-19T07:07:21;bestätigt
AN-006080;TN-00508;PP-3-059;2025-11-26T13:17:14;bestätigt
AN-006081;TN-00509;PP-1-002;2025-09-06T10:28:00;bestätigt
AN-006082;TN-00509;PP-1-005;2025-09-08T05:59:00;bestätigt
AN-006083;TN-00509;PP-1-010;2025-09-06T13:51:00;bestätigt
AN-006084;TN-00509;PP-1-012;2025-09-05T08:03:00;bestätigt
AN-006085;TN-00509;PP-1-019;2025-09-06T04:23:00;bestätigt
AN-006086;TN-00509;PP-2-023;2025-09-06T13:52:00;bestätigt
AN-006087;TN-00509;PP-2-024;2025-09-06T05:32:00;bestätigt
AN-006088;TN-00509;PP-2-036;2025-09-05T09:50:00;bestätigt
AN-006089;TN-00509;PP-2-055;2025-09-09T16:09:00;bestätigt
AN-006090;TN-00510;PP-1-007;2025-09-06T12:02:38;bestätigt
AN-006091;TN-00510;PP-1-013;2025-09-03T10:40:38;bestätigt
AN-006092;TN-00510;PP-1-014;2025-09-04T16:29:38;bestätigt
AN-006093;TN-00510;PP-1-019;2025-09-05T20:42:38;bestätigt
AN-006094;TN-00510;PP-3-057;2025-09-04T10:16:38;bestätigt
AN-006095;TN-00510;PP-3-058;2025-09-04T08:04:38;bestätigt
AN-006096;TN-00511;PP-1-001;2025-11-14T09:58:50;bestätigt
AN-006097;TN-00511;PP-1-002;2025-11-10T21:54:50;bestätigt
AN-006098;TN-00511;PP-1-004;2025-11-13T01:43:50;bestätigt
AN-006099;TN-00511;PP-1-006;2025-11-11T13:43:50;bestätigt
AN-006100;TN-00511;PP-1-011;2025-11-10T09:01:50;bestätigt
AN-006101;TN-00511;PP-1-013;2025-11-10T15:20:50;bestätigt
AN-006102;TN-00511;PP-1-015;2025-11-13T05:09:50;bestätigt
AN-006103;TN-00511;PP-1-017;2025-11-13T22:07:50;bestätigt
AN-006104;TN-00511;PP-1-018;2025-11-11T09:25:50;bestätigt
AN-006105;TN-00511;PP-2-023;2025-11-14T06:31:50;bestätigt
AN-006106;TN-00511;PP-2-029;2025-11-13T21:41:50;bestätigt
AN-006107;TN-00511;PP-2-036;2025-11-12T21:36:50;bestätigt
AN-006108;TN-00511;PP-2-039;2025-11-14T04:46:50;bestätigt
AN-006109;TN-00511;PP-2-043;2025-11-13T09:48:50;bestätigt
AN-006110;TN-00511;PP-2-046;2025-11-10T04:41:50;bestätigt
AN-006111;TN-00511;PP-2-048;2025-11-14T08:41:50;bestätigt
AN-006112;TN-00512;PP-1-008;2025-12-02T12:50:28;bestätigt
AN-006113;TN-00512;PP-1-012;2025-12-04T05:09:28;bestätigt
AN-006114;TN-00512;PP-1-016;2025-12-04T07:44:28;bestätigt
AN-006115;TN-00512;PP-1-018;2025-11-30T11:33:28;bestätigt
AN-006116;TN-00512;PP-1-022;2025-11-29T14:33:28;bestätigt
AN-006117;TN-00512;PP-2-033;2025-12-04T06:22:28;bestätigt
AN-006118;TN-00512;PP-2-038;2025-11-29T18:47:28;bestätigt
AN-006119;TN-00512;PP-2-043;2025-12-01T20:43:28;bestätigt
AN-006120;TN-00512;PP-2-047;2025-12-01T05:19:28;bestätigt
AN-006121;TN-00512;PP-2-048;2025-12-04T06:49:28;bestätigt
AN-006122;TN-00512;PP-3-056;2025-12-03T03:57:28;bestätigt
AN-006123;TN-00512;PP-3-059;2025-11-30T22:13:28;bestätigt
AN-006124;TN-00513;PP-1-001;2025-11-10T18:45:41;bestätigt
AN-006125;TN-00513;PP-1-002;2025-11-14T09:39:41;bestätigt
AN-006126;TN-00513;PP-1-007;2025-11-13T14:41:41;bestätigt
AN-006127;TN-00513;PP-1-008;2025-11-12T13:27:41;bestätigt
AN-006128;TN-00513;PP-1-022;2025-11-12T00:54:41;bestätigt
AN-006129;TN-00513;PP-3-056;2025-11-13T04:30:41;bestätigt
AN-006130;TN-00513;PP-3-060;2025-11-10T12:32:41;bestätigt
AN-006131;TN-00514;PP-1-001;2025-11-16T20:09:16;bestätigt
AN-006132;TN-00514;PP-1-002;2025-11-16T03:53:16;bestätigt
AN-006133;TN-00514;PP-1-004;2025-11-20T19:25:16;bestätigt
AN-006134;TN-00514;PP-1-007;2025-11-18T22:51:16;bestätigt
AN-006135;TN-00514;PP-1-009;2025-11-16T08:56:16;bestätigt
AN-006136;TN-00514;PP-1-011;2025-11-20T16:00:16;bestätigt
AN-006137;TN-00514;PP-1-013;2025-11-17T10:07:16;bestätigt
AN-006138;TN-00514;PP-1-014;2025-11-20T07:44:16;bestätigt
AN-006139;TN-00514;PP-1-018;2025-11-18T19:55:16;bestätigt
AN-006140;TN-00514;PP-1-021;2025-11-18T21:58:16;bestätigt
AN-006141;TN-00515;PP-1-001;2025-11-23T15:53:12;bestätigt
AN-006142;TN-00515;PP-1-003;2025-11-23T04:58:12;bestätigt
AN-006143;TN-00515;PP-1-004;2025-11-23T06:07:12;bestätigt
AN-006144;TN-00515;PP-1-006;2025-11-22T16:52:12;bestätigt
AN-006145;TN-00515;PP-1-008;2025-11-21T15:51:12;bestätigt
AN-006146;TN-00515;PP-1-011;2025-11-23T15:47:12;bestätigt
AN-006147;TN-00515;PP-1-013;2025-11-24T00:40:12;bestätigt
AN-006148;TN-00516;PP-1-002;2025-12-09T11:44:52;bestätigt
AN-006149;TN-00516;PP-1-004;2025-12-07T01:20:52;bestätigt
AN-006150;TN-00516;PP-1-008;2025-12-06T08:49:52;bestätigt
AN-006151;TN-00516;PP-1-010;2025-12-08T17:56:52;bestätigt
AN-006152;TN-00516;PP-1-012;2025-12-10T02:16:52;bestätigt
AN-006153;TN-00516;PP-1-013;2025-12-09T15:25:52;bestätigt
AN-006154;TN-00516;PP-1-014;2025-12-07T05:48:52;bestätigt
AN-006155;TN-00516;PP-1-022;2025-12-06T11:11:52;bestätigt
AN-006156;TN-00516;PP-2-023;2025-12-07T22:43:52;bestätigt
AN-006157;TN-00516;PP-2-025;2025-12-05T13:35:52;bestätigt
AN-006158;TN-00516;PP-2-031;2025-12-07T11:24:52;bestätigt
AN-006159;TN-00516;PP-2-043;2025-12-08T07:28:52;bestätigt
AN-006160;TN-00516;PP-2-050;2025-12-08T02:57:52;storniert
AN-006161;TN-00516;PP-2-051;2025-12-05T14:36:52;bestätigt
AN-006162;TN-00516;PP-2-054;2025-12-08T00:26:52;bestätigt
AN-006163;TN-00516;PP-2-055;2025-12-05T21:00:52;bestätigt
AN-006164;TN-00516;PP-3-057;2025-12-10T02:35:52;bestätigt
AN-006165;TN-00517;PP-1-001;2025-11-29T15:32:27;bestätigt
AN-006166;TN-00517;PP-1-002;2025-12-01T16:02:27;bestätigt
AN-006167;TN-00517;PP-1-004;2025-12-01T11:40:27;bestätigt
AN-006168;TN-00517;PP-1-014;2025-12-01T14:30:27;bestätigt
AN-006169;TN-00517;PP-1-015;2025-12-01T08:21:27;bestätigt
AN-006170;TN-00517;PP-1-017;2025-11-30T13:48:27;bestätigt
AN-006171;TN-00517;PP-1-018;2025-12-01T12:41:27;bestätigt
AN-006172;TN-00517;PP-1-020;2025-12-02T23:55:27;bestätigt
AN-006173;TN-00517;PP-2-029;2025-11-29T02:36:27;bestätigt
AN-006174;TN-00517;PP-2-030;2025-12-02T15:36:27;bestätigt
AN-006175;TN-00517;PP-2-034;2025-12-03T00:53:27;storniert
AN-006176;TN-00517;PP-2-044;2025-12-02T10:45:27;bestätigt
AN-006177;TN-00517;PP-2-046;2025-11-29T17:11:27;bestätigt
AN-006178;TN-00517;PP-2-054;2025-11-29T08:14:27;bestätigt
AN-006179;TN-00517;PP-2-055;2025-12-02T19:43:27;bestätigt
AN-006180;TN-00517;PP-3-057;2025-11-29T10:28:27;bestätigt
AN-006181;TN-00518;PP-1-008;2025-11-20T15:46:45;bestätigt
AN-006182;TN-00518;PP-1-013;2025-11-20T09:27:45;bestätigt
AN-006183;TN-00518;PP-1-015;2025-11-19T22:54:45;bestätigt
AN-006184;TN-00518;PP-1-016;2025-11-20T05:24:45;bestätigt
AN-006185;TN-00518;PP-1-018;2025-11-20T21:57:45;bestätigt
AN-006186;TN-00518;PP-2-023;2025-11-19T05:16:45;bestätigt
AN-006187;TN-00518;PP-2-029;2025-11-21T00:48:45;bestätigt
AN-006188;TN-00518;PP-2-030;2025-11-22T15:13:45;bestätigt
AN-006189;TN-00518;PP-2-031;2025-11-20T00:32:45;bestätigt
AN-006190;TN-00518;PP-2-034;2025-11-19T12:55:45;bestätigt
AN-006191;TN-00518;PP-2-039;2025-11-21T17:10:45;bestätigt
AN-006192;TN-00518;PP-2-042;2025-11-19T08:31:45;bestätigt
AN-006193;TN-00518;PP-2-046;2025-11-20T13:02:45;bestätigt
AN-006194;TN-00518;PP-2-049;2025-11-23T07:06:45;bestätigt
AN-006195;TN-00518;PP-2-051;2025-11-19T03:19:45;bestätigt
AN-006196;TN-00519;PP-2-028;2025-11-22T09:43:33;bestätigt
AN-006197;TN-00519;PP-2-035;2025-11-23T08:49:33;bestätigt
AN-006198;TN-00519;PP-2-036;2025-11-22T16:10:33;bestätigt
AN-006199;TN-00519;PP-2-040;2025-11-23T07:01:33;bestätigt
AN-006200;TN-00519;PP-2-043;2025-11-21T08:36:33;bestätigt
AN-006201;TN-00519;PP-2-044;2025-11-24T12:37:33;bestätigt
AN-006202;TN-00519;PP-2-047;2025-11-21T02:43:33;bestätigt
AN-006203;TN-00519;PP-2-049;2025-11-22T23:08:33;bestätigt
AN-006204;TN-00520;PP-1-007;2025-11-14T01:07:51;bestätigt
AN-006205;TN-00520;PP-1-013;2025-11-16T10:42:51;bestätigt
AN-006206;TN-00520;PP-1-018;2025-11-18T01:40:51;bestätigt
AN-006207;TN-00520;PP-2-023;2025-11-17T03:27:51;bestätigt
AN-006208;TN-00520;PP-2-025;2025-11-15T03:06:51;bestätigt
AN-006209;TN-00520;PP-2-031;2025-11-17T23:07:51;bestätigt
AN-006210;TN-00520;PP-2-034;2025-11-17T02:25:51;bestätigt
AN-006211;TN-00520;PP-2-037;2025-11-18T06:53:51;bestätigt
AN-006212;TN-00520;PP-2-040;2025-11-18T01:58:51;bestätigt
AN-006213;TN-00520;PP-2-045;2025-11-16T07:51:51;bestätigt
AN-006214;TN-00520;PP-2-049;2025-11-14T03:16:51;bestätigt
AN-006215;TN-00520;PP-2-052;2025-11-16T03:45:51;bestätigt
AN-006216;TN-00520;PP-2-055;2025-11-14T11:27:51;bestätigt
AN-006217;TN-00520;PP-3-058;2025-11-14T23:21:51;bestätigt
AN-006218;TN-00521;PP-1-001;2025-10-02T20:32:15;bestätigt
AN-006219;TN-00521;PP-1-007;2025-10-04T00:33:15;bestätigt
AN-006220;TN-00521;PP-1-013;2025-09-29T07:19:15;bestätigt
AN-006221;TN-00521;PP-1-016;2025-10-03T18:59:15;bestätigt
AN-006222;TN-00521;PP-1-018;2025-09-29T20:30:15;bestätigt
AN-006223;TN-00521;PP-1-022;2025-09-30T22:33:15;bestätigt
AN-006224;TN-00521;PP-2-024;2025-10-02T06:31:15;storniert
AN-006225;TN-00521;PP-2-030;2025-10-04T00:39:15;bestätigt
AN-006226;TN-00521;PP-2-034;2025-09-30T12:36:15;storniert
AN-006227;TN-00521;PP-2-035;2025-10-01T17:06:15;bestätigt
AN-006228;TN-00521;PP-2-038;2025-10-02T16:47:15;bestätigt
AN-006229;TN-00521;PP-2-043;2025-09-29T04:12:15;bestätigt
AN-006230;TN-00521;PP-2-044;2025-10-03T11:05:15;bestätigt
AN-006231;TN-00521;PP-2-050;2025-10-01T06:30:15;bestätigt
AN-006232;TN-00521;PP-2-051;2025-10-01T04:50:15;bestätigt
AN-006233;TN-00521;PP-2-053;2025-10-02T09:48:15;bestätigt
AN-006234;TN-00521;PP-2-055;2025-10-03T21:18:15;bestätigt
AN-006235;TN-00521;PP-3-058;2025-10-03T20:24:15;bestätigt
AN-006236;TN-00522;PP-1-004;2026-01-02T20:44:29;bestätigt
AN-006237;TN-00522;PP-1-007;2026-01-04T18:57:29;bestätigt
AN-006238;TN-00522;PP-1-009;2026-01-01T10:09:29;bestätigt
AN-006239;TN-00522;PP-1-015;2026-01-03T17:06:29;bestätigt
AN-006240;TN-00522;PP-1-016;2026-01-02T14:45:29;bestätigt
AN-006241;TN-00522;PP-1-018;2026-01-03T14:15:29;bestätigt
AN-006242;TN-00522;PP-1-022;2026-01-03T04:50:29;bestätigt
AN-006243;TN-00522;PP-2-027;2026-01-01T14:41:29;bestätigt
AN-006244;TN-00522;PP-2-031;2026-01-01T11:43:29;bestätigt
AN-006245;TN-00522;PP-2-036;2026-01-02T04:27:29;bestätigt
AN-006246;TN-00522;PP-2-045;2026-01-04T04:50:29;bestätigt
AN-006247;TN-00522;PP-2-046;2026-01-03T19:31:29;bestätigt
AN-006248;TN-00522;PP-2-050;2026-01-04T04:06:29;bestätigt
AN-006249;TN-00522;PP-2-052;2026-01-01T08:46:29;bestätigt
AN-006250;TN-00522;PP-2-055;2026-01-04T06:22:29;bestätigt
AN-006251;TN-00522;PP-3-057;2026-01-03T22:15:29;bestätigt
AN-006252;TN-00523;PP-1-002;2025-12-15T14:15:26;bestätigt
AN-006253;TN-00523;PP-1-015;2025-12-20T02:30:26;bestätigt
AN-006254;TN-00523;PP-3-057;2025-12-17T01:37:26;bestätigt
AN-006255;TN-00523;PP-3-059;2025-12-17T07:11:26;bestätigt
AN-006256;TN-00523;PP-3-060;2025-12-16T19:20:26;bestätigt
AN-006257;TN-00524;PP-3-057;2025-12-10T19:12:13;bestätigt
AN-006258;TN-00524;PP-3-058;2025-12-07T14:26:13;bestätigt
AN-006259;TN-00524;PP-3-059;2025-12-07T17:33:13;bestätigt
AN-006260;TN-00524;PP-3-060;2025-12-07T05:29:13;bestätigt
AN-006261;TN-00525;PP-3-056;2025-12-18T14:21:55;bestätigt
AN-006262;TN-00525;PP-3-057;2025-12-17T16:59:55;bestätigt
AN-006263;TN-00525;PP-3-058;2025-12-16T01:25:55;bestätigt
AN-006264;TN-00526;PP-1-002;2026-01-12T16:02:41;bestätigt
AN-006265;TN-00526;PP-1-003;2026-01-12T16:23:41;bestätigt
AN-006266;TN-00526;PP-1-007;2026-01-11T15:20:41;bestätigt
AN-006267;TN-00526;PP-1-014;2026-01-11T05:03:41;bestätigt
AN-006268;TN-00526;PP-1-015;2026-01-11T17:51:41;bestätigt
AN-006269;TN-00526;PP-1-017;2026-01-12T08:15:41;bestätigt
AN-006270;TN-00526;PP-2-023;2026-01-11T18:55:41;bestätigt
AN-006271;TN-00526;PP-2-026;2026-01-12T05:05:41;bestätigt
AN-006272;TN-00526;PP-2-029;2026-01-12T07:15:41;bestätigt
AN-006273;TN-00526;PP-2-034;2026-01-12T02:54:41;bestätigt
AN-006274;TN-00526;PP-2-037;2026-01-11T01:57:41;bestätigt
AN-006275;TN-00526;PP-2-038;2026-01-11T17:47:41;bestätigt
AN-006276;TN-00526;PP-2-040;2026-01-11T10:38:41;bestätigt
AN-006277;TN-00526;PP-2-045;2026-01-12T13:43:41;bestätigt
AN-006278;TN-00526;PP-2-048;2026-01-11T13:55:41;bestätigt
AN-006279;TN-00526;PP-2-051;2026-01-11T16:48:41;bestätigt
AN-006280;TN-00526;PP-2-053;2026-01-12T03:16:41;bestätigt
AN-006281;TN-00526;PP-3-056;2026-01-10T22:49:41;bestätigt
AN-006282;TN-00526;PP-3-059;2026-01-11T19:11:41;bestätigt
AN-006283;TN-00526;PP-3-060;2026-01-11T05:30:41;bestätigt
AN-006284;TN-00527;PP-1-002;2025-12-05T19:06:12;bestätigt
AN-006285;TN-00527;PP-1-004;2025-12-09T05:09:12;bestätigt
AN-006286;TN-00527;PP-1-007;2025-12-09T07:01:12;bestätigt
AN-006287;TN-00527;PP-1-013;2025-12-06T13:14:12;bestätigt
AN-006288;TN-00527;PP-1-014;2025-12-09T07:44:12;bestätigt
AN-006289;TN-00527;PP-1-015;2025-12-06T21:22:12;bestätigt
AN-006290;TN-00527;PP-1-017;2025-12-07T15:47:12;bestätigt
AN-006291;TN-00527;PP-1-022;2025-12-08T19:23:12;bestätigt
AN-006292;TN-00528;PP-1-007;2025-10-14T14:01:15;bestätigt
AN-006293;TN-00528;PP-1-012;2025-10-13T13:50:15;bestätigt
AN-006294;TN-00528;PP-1-014;2025-10-14T04:59:15;bestätigt
AN-006295;TN-00528;PP-1-021;2025-10-15T11:43:15;bestätigt
AN-006296;TN-00528;PP-2-027;2025-10-10T17:04:15;bestätigt
AN-006297;TN-00528;PP-2-031;2025-10-12T12:14:15;bestätigt
AN-006298;TN-00528;PP-2-039;2025-10-14T05:48:15;bestätigt
AN-006299;TN-00528;PP-2-043;2025-10-13T13:08:15;bestätigt
AN-006300;TN-00528;PP-2-046;2025-10-12T13:57:15;bestätigt
AN-006301;TN-00528;PP-2-048;2025-10-14T18:56:15;bestätigt
AN-006302;TN-00528;PP-2-051;2025-10-11T17:55:15;bestätigt
AN-006303;TN-00528;PP-2-053;2025-10-14T20:38:15;bestätigt
AN-006304;TN-00528;PP-2-055;2025-10-11T00:57:15;bestätigt
AN-006305;TN-00529;PP-1-007;2025-10-05T04:11:08;bestätigt
AN-006306;TN-00529;PP-1-010;2025-10-05T18:22:08;bestätigt
AN-006307;TN-00529;PP-1-012;2025-10-03T05:41:08;bestätigt
AN-006308;TN-00529;PP-1-014;2025-10-02T00:45:08;bestätigt
AN-006309;TN-00529;PP-1-015;2025-10-03T23:38:08;bestätigt
AN-006310;TN-00529;PP-1-016;2025-10-02T23:01:08;bestätigt
AN-006311;TN-00529;PP-1-020;2025-10-02T23:05:08;bestätigt
AN-006312;TN-00529;PP-1-022;2025-10-02T04:45:08;bestätigt
AN-006313;TN-00529;PP-2-031;2025-10-03T15:50:08;bestätigt
AN-006314;TN-00529;PP-2-034;2025-10-06T18:15:08;bestätigt
AN-006315;TN-00529;PP-2-038;2025-10-06T15:20:08;bestätigt
AN-006316;TN-00529;PP-2-047;2025-10-05T22:22:08;bestätigt
AN-006317;TN-00529;PP-2-051;2025-10-05T09:10:08;bestätigt
AN-006318;TN-00529;PP-2-053;2025-10-03T16:15:08;bestätigt
AN-006319;TN-00529;PP-3-057;2025-10-05T21:34:08;bestätigt
AN-006320;TN-00529;PP-3-060;2025-10-02T05:10:08;bestätigt
